id	content	date	type	suicide
1413883350763532	关于20%房产所得税，我们终于明白：年前的大量房屋抛售根本不是我们意淫的反腐风暴，而是官员们得知消息的狂欢出货。一线城市出现官员抛房潮，民众一时为新政欢呼，以为是反腐力度加强的结果。等到20%税出台后我们才恍然大悟，原来这和股票一样，人家是有内幕消息的…（转） 。	2013.03.05 21:20	1	0
1413881285519599	值得纪念的一天。庆幸有机会与这么多优秀的同学们一起奋斗，一路奔跑 #微博上市# 我在这里:[位置]纳斯达克证券交易所 NA... 。	2014.05.18 08:00	1	0
141388357614879	地产美女聚会中...@李LJX @霄8王瑜 @李剑瑛 。	2012.05.08 21:47	1	0
1413877555357375	2比1后，蓝衣军团10胜7平8负三狮军团。 。	2014.07.15 08:00	1	0
1413883222160274	快乐好比一只蝴蝶，你若伸手去捉它，往往会落空；但如果你静静地坐下来，它反而会在你身上停留。 。 转发理由:王总最近心情很好嘛！	2010.04.25 12:17	0	0
1413881285519272	@金山 的文章《国产电影这半年》精彩极了，打赏3.18元以资鼓励！#微博打赏#查看文章《国产电影这半年》 。	2014.09.12 19:06	1	0
1413883350747114	中国移动3G的超级满，信号超级差，全国覆盖和通话质量超级差……我已经对你失去信心，再也不相信你的鬼话。4G，没有覆盖没有担当一切都是空讲。 。 转发理由:回复@享受生活的幸福:经过我带着移动、联通、电信三个手机全国各地跑一年后得出的结论：无论是上网还是语音，信号覆盖普遍最好的是电信。移动彻底可以扔掉了。	2014.02.16 18:10	0	0
1413877814110414	一个人进入职场通常经历四个阶段： 1、不知道自己不知道（无知+狂妄） 2、知道自己不知道（虚心学习） 3、知道自己知道（自信） 4、不知道自己知道（炉火纯青+谦虚）。@李亦菲 。 转发理由:回复@进天极目:纵然子曰“知之为知之，不知为不知”，但听君此番话，也很受启发。既是“了然于胸”的自信，更是“假痴不癫”的忘我境界____宁可假装糊涂而不采取行动，也绝不假冒聪明而轻举妄动。沉着冷静，深藏不露，像雷电般适时蓄势待发。 强！[赞]	2012.05.16 17:20	0	0
1413883476521908	原来周岁是从妈妈身体里出来的时间，虚岁是从爸爸身体里出来的时间…… 。 转发理由:说虚岁是对爸爸的尊重。	2012.05.31 06:55	0	0
1413883476521520	昨晚为中物联赴美国冷链考察团送行。这次是应美国驻华大使馆邀请而组团的，由国内几家骨干冷链物流企业的老总9人组成，美使馆官员将全程陪同。本由我率团成行的，签证都签完的，我因另有重要公务取消了美国行程。我只好对团员说声抱歉，对美方接待方说声感谢。 。	2012.09.19 08:02	1	0
1413882969107369	生活像一把无情刻刀，但同学们似乎一点儿没伤着呀！大学什么样十五年后还是什么样，一点变化都没有。班会决定下次聚会在2016年交大一百二十年校庆时举行，并成立了下届活动的组委会。同时建立同学基金，用于同学间相互帮助 。	2011.07.30 16:17	1	0
1413882969107364	【十二星座的倒霉地】双鱼座（西安）、狮子座（南宁）、巨蟹座（北京）、天秤座（重庆）、白羊座（青岛）、天蝎座（大理）、水瓶座（长春）、射手座（乌鲁木齐）、魔羯座（厦门）、双子座（长沙）、金牛座（广州）、处女座（攀枝花） 。这是真的么？#星座# 。 转发理由:何止长沙呀？	2011.08.01 21:59	0	0
141388357614826	办公室---鲜花盛开的地方，让心情也别样的美丽！好友昨天刚送的鲜花... 。	2012.10.09 08:35	1	0
1413877314031203	抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc 。 转发理由:	2013.04.24 22:27	0	0
1413883476521371	北京中物联物流规划设计研究院，寻找人接手，100%出让，规定以后不再使用“中物联”字样。详见北京产权交易所9月24日公告G312BJ1005105。如此看来流牌出局成定局。http://t.cn/zlYTOV3 。 转发理由:中物联规划院是该院成立十年来，发展最快最好的时期。对中物联规划院进行股权改制，是为了规划院长远发展的战略性考虑。	2012.11.08 22:33	0	0
1413883350763772	南怀瑾：人生的最高境界，不外乎佛为心，道为骨，儒为表，大度看世界。技在手，能在身，思在脑，从容过生活。三千年读史，不外功名利禄；九万里悟道，终归诗酒田园。@我是小女人贝贝 请读最后一句。看来我到最高境界了…… 。	2013.02.02 17:50	1	0
1413878088488904	【公权力和公信力】此二者经常会被混淆，但实际上公权力并不意味着公信力，二者呈反比关系，公权力越大，公信力越小。公权力越小，公信力越大。这是因为公权力来源于私权，公权力越大，私权越小，监督力越差，失去监督的公权，会将过于弱小的监督过滤掉。只有在有效私权监督下，公权力才会获得公信。 。 转发理由:有道理。	2013.03.16 13:53	0	0
1413882336028199	苹果iPad应用将在本周内突破10万大关，而与之竞争的谷歌Android应用市场，只有1200个免费平板电脑应用及145个付费平板电脑应用，是iPad应用数的1/75。iPhone应用数突破10万花了482天，而iPad应用数突破10万只花了约450天。http://t.cn/aN9za9 。 转发理由:既生俞，何生亮。	2011.07.01 08:13	0	0
1413883476521634	第一次进深圳证券交易所。 。	2012.08.21 10:01	1	0
1413882434414110	香港楼市从1967到97年，三十年升值百倍！大陆楼市起步十年，升值空间十倍计，未来是否可复制香港？答案是否定的。这是因为香港楼市繁荣是由诸多机缘巧合而导致的合奏效应的结果。如:50公顷土地供应、难民涌入、负利率、制造业起飞、联系汇率、中英联合声明等。 。	2011.12.02 16:59	1	0
1413883350747173	打开电视，央视转播欧冠，皇马对哥本哈根，皇马已经1：0领先。于是一边哄孩子一边看比赛。半小时后，老婆路过客厅问：哪个是黄马？答：还不知道，一个穿蓝的一个穿白的…又过好久，一阵欢呼！皇马又进一球。老婆问：你兴奋啥？答：白色是黄马！然后关电视下楼玩！ 我在:[位置]建国路 。 转发理由:回复@i闫骁:红牌、黄牌么？	2013.10.03 12:56	0	0
1413882189096292	麻麻说，拍照时，要尽量展现出自己的特点。。。[哈哈] 。 转发理由:粉嫩	2011.11.29 17:26	0	0
1413881442426537	@谢东娜 书不会少 提供收书地址 邮编 收货人 联系电话 谢谢 。 转发理由:捐赠地址：浙江舟山朱家尖香莲路「中国佛学院普陀山学院」图书馆收邮编：636100[祈祷][祈祷][祈祷]	2012.04.19 21:55	0	0
1413881063041261	马上要进幸福魔方的棚了，去倾听老百姓们的百家故事；带领他们去重拾起曾经的那份亲情、友情甚至爱情！ 。 转发理由:[话筒] 用尽吃奶的力气支持你！！！！[鲜花]	2011.06.10 01:48	0	0
1413877143943610	抵京一月有余，学有小成，也算是开过光，今日暂别心中感激万分，目睹同仁皆埋头勤奋，不忍搅扰，借此道别，祝大家工作顺利！幸福安康！@宫萍@陶红兵@潇洒小姐_高策Jane@澜雨_@许焕章@青鸟与水妖@工大小宝@提拉米苏-丽妍@龙薇vivian@高策徐莹莹@临风听雨blog [心] 。 转发理由:有缘相识、遥祝一切安好！来京再见[握手]	2012.07.02 13:07	0	0
141388218909419	望京真是个出艺术家的地方啊，大晚上的人才辈出。[哈哈] 。 转发理由:	2013.05.11 08:56	0	0
1413881565522998	跳出框框，一起去拍创意全家福吧~~ 。 转发理由:赞	2013.01.23 20:09	0	0
1413877143943750	本月初我有幸读过沈家桢博士的《金刚经解说》，考证精到、见解朴实，读沈博士之分享，莫名感动在心头。我对沈先生却知之甚少，感恩今天有幸读到此文，也邀请企业... ——看到点燃心灵的明灯的博文《[转载]佛法造诣深厚的经营高手沈家桢》有感而发的评论。http://t.cn/zOl9Dkm 。 转发理由:	2012.04.25 08:25	0	0
1413883929290542	【官本位，竟然脑残至此】看一张就已经义愤填膺了，几张看下去，彻底无话可说！这跟表叔杨达才的微笑，有什么区别吗？菊花侧漏，舔菊者欣然！@袁裕来律师@作家天佑-- @金星@羊城晚报肖执缨 。 转发理由:无耻到极点！[怒]	2012.09.09 00:13	0	0
141388359510350	[1/2][幸福指数自测]:1).不用看领导脸色;2).不用操心孩子功课;3).衣食无忧;4).不常生病;5).沾枕头就睡着;6).不孤独,想孤独时只是为了让自己清静;7).不在压力下生活;8).不被小人惦记;9).不追逐功名利禄;10).不为工作生活琐事烦恼;11).不时有朋友邀你小酌;12).不断收到朋友的好段子.达六项为基本幸福,达 。	2010.11.14 13:57	1	0
1413881828262163	【搜索新首页上线喽】新增上升最快热搜词，新上榜的热词会有个new，当前热点一目了然[lt切克闹]另外，鼠标放到热搜词上，会显示相关微博哟；当然，想看更多热点，可以去“热搜榜”；还有，可以订阅自己喜欢或常搜的关键词到首页，这样以后直接点就行喽[鼓掌]去看看吧→ http://t.cn/zjIILbB 。	2012.12.06 17:21	1	0
14138775553571276	还原现场：李叔说拍了两張不错的合影照，丁宁说＂检查＂一下!后面这两张拍的还行吧?（偷笑） 。	2013.09.15 09:36	1	0
1413882336028367	抱歉，此微博已被删除。查看帮助：http://t.cn/8sYl7Qb 。 转发理由:很好的解释了央企为什么是扶不起的阿斗	2011.03.23 00:07	0	0
1413881680780302	分享图片 。	2014.06.07 23:52	1	0
1413880741983286	请大家念观音菩萨心咒：嗡o n g嘛ma呢ni呗bei美mei吽hong 。 转发理由:	2014.04.08 16:46	0	0
1413883086647658	富士康附近酒吧老板娘再次私下爆料:备受关注的小米平板似乎已经悄悄地进入试产阶段，肤感塑料材质，首发颜色为两种，全新的立体声双扬声器，音效为Dirac最新技术，就说那么多吧，低调转发 。 转发理由:	2014.05.17 16:14	0	0
1413881565518174	想拥有这样的阳台。。[心] 让小家充满爱~~[ali蹭]喜欢请关注@恋上家的幸福细节 。 转发理由:喜欢第一个	2014.04.25 20:17	0	0
1413883929290136	这是谁？@我干嘛？为什么要@我？这个我还是我吗？我好晕吖！[晕][晕][晕] 。 转发理由:各位总监男小心了~ [偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑]	2013.02.03 01:54	0	0
1413877009479625	第四批第五批赶到，火势仍然无法控制 。	2011.06.20 11:39	1	0
1413877814110689	瞧那一台钢琴，忽而一阵西北风刮来，吼叫出一声声调子，恍如某个曲子....于是那疯狂的钢琴，竟就自以为自己是伟大的贝多芬或莫扎特了！[酷] 。	2011.11.01 21:21	1	0
1413877814110457	团队要创新、要成长，不可避免地在革新的征途上，犯这样那样的成长错误。重要的是领导者要善于区别“错误”，那些在我们身边的，那些干活多的人，被发现的错误一定会多，而我们不了解的人，未必就不会犯错。所以，要勇于革新，善待出头鸟。 。	2012.04.19 23:53	1	0
141388137953360	据说，输入@ 后显示的第三个人，小时候长这样。。。 。 转发理由: @唐亦雪I 我也对不起你[偷笑][偷笑][偷笑]	2012.09.24 18:00	0	0
1413881565521868	嗯……以后吃费列罗都要留着包装纸！折纸果然是个高端技术活啊……感觉到最后就是在乱拧了，总算是让我拧出来了~(Cei-赛伊进入复活期) 。 转发理由:强悍	2013.02.16 09:27	0	0
1413878088472534	个个唱得难听，这是衬托张恒远夺冠的节奏？ 。 转发理由:果断转台。	2013.10.07 21:50	0	0
1413877143959930	一个人的成就，不是以金钱衡量，而是一生中，你善待过多少人，有多少人怀念你。生意人的账簿，记录收入与支出，两数相减，便是盈利。人生的账簿，记录爱与被爱，两数相加，就是成就。 。 转发理由:无 赞[0] 转发[0] 评论[0] 收藏 2012-03-16 11:27:55 来自iPhone客户端	2012.03.16 11:27	0	0
1413883773307897	#白菜价！儿歌侵权判赔仅100元！#昨天收到广东佛山南海区法院判决书，华视伟业公司盗用我的儿歌作品《拾稻穗的小姑娘》与《小手拍拍》非法制作视频MV，出版VCD光盘。一首词两首曲总共判赔300元，堪称史上最低音乐侵权赔偿额！看来我们写儿歌的人都得去喝西北风了。公平何在？公理何在？元芳你怎么看？ 。 转发理由:@佛山日报 @佛山电视台小强热线 @佛山微新闻 @佛山电视台 @佛山司法 @南都佛山 @佛山电台 @南海微联播 @FSTV南海新闻 @南海发布 @珠江时报 @南海桂城民间议政团 @南海网主持人天琴 @南海区直机关工委 @南海创文 @张家松 @作词张志鹏 @生命之间 @痴情乐趣 @广州司法 @佛山司法 @复旦司法评论 @金兆钧	2012.12.14 10:20	0	0
1413882019453161	#骚扰他人#委员会判定:判定。查看详情：http://t.cn/R7veab9 . 。	2014.11.12 15:46	1	0
141388377327627	昨天和著名音乐人吴颂今老师会面，好开心，聊了许多。@吴颂今 。 转发理由:认识你我也挺高兴！	2014.07.21 13:53	0	0
14138839293061002	【转给身边即将当爸爸的男人：一个丈夫写的老婆顺产记录，看完我哭了】在此呼吁一下：男人们！如果你们老婆生孩子请一定陪在你老婆身边，单凭想象是体会不到她生产时的痛苦和艰辛的。(摘自 妈妈帮论坛）#小智慧# 。 转发理由: @谢英凯thomas 好恐怖啊～[泪]	2012.06.10 11:16	0	0
1413878088488608	【刘雪松：别忘了为刘铁男“辟谣”的那谁】刘铁男被实名举报，这个被国家能源局辟过了的“谣言”。国家能源局新闻发言人曾亚川第一时间掷地有声的那句“纯属污蔑造谣”，依然给人们留下了双风掼耳般的伤痛印象。为什么辟谣者本身成了谣言的传播者却得不到法律的惩处？@赵芳一诺 http://t.cn/zQlxXA1 。 转发理由:以辟谣的方式公开造谣的政府官员及机构其严重的社会危害性是显而易见的，无疑应该成为官方重点整治和严惩的对象。但我们迄今为止没有看到一个「像样」的案例，政府是如此严厉打击网上的谣言，是否应该首先从严于律己做起呢？	2013.08.10 08:55	0	0
1413877814110562	抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc 。 转发理由:一个人内心苛责，而不付之言语灼灼，多是内心强大，洁净且温良的人。当你已习惯妥贴地藏起细小凛然的触角，沉潜于阴晴之间，明晰冷冽与安暖尘事时，掩藏已不是粉饰，而是一次灵魂的自我救赎____	2012.01.13 22:53	0	0
141388074196892	【盂兰盆节为父母祈福】每逢农历七月十五（8月10日）盂兰盆节（中元节），是佛教的重要节日，念诵报父母恩咒四十九遍，可使现存父母可以延寿，去世父母超拔，祝愿天下父母幸福安康！报父母恩咒：南无密栗多，哆婆曳娑诃[祈祷][祈祷][祈祷] 。 转发理由:报父母恩咒：南无密栗多，哆婆曳娑诃	2014.09.10 08:04	0	0
1413877814110268	据专家分析，读EMBA班一般冲着如下几个目标：建人脉、找商机和镀层金。而演艺明星的加入还疑似增加了另外一个功能——婚外情。呵呵，真是一幅活脱脱的当代浮世绘。[围观][围观] 。	2012.11.05 08:23	1	0
1413883350747357	【记者卧底揭眼镜暴利乱象：镜架成本最低仅2元 加价50倍】近日，新京报记者以导购员、学徒工身份，应聘北京多家眼镜店、加工车间，发现其中暴利与猫腻：在生产地批发价几元至几十元的镜架、镜片，在商店柜台上，身价翻了几十番。还有商家山寨国产货改个英文字母，就变成国际名牌。http://t.cn/zTV6qZ2 。 转发理由:请新浪记者卧底石油行业、电信行业、奢侈品行业（包和化妆品）。另，针对眼镜行业，希望该记者和编辑学习一下基本商业常识，搞清楚成本的构成、毛利和净利、税收等等基本知识。	2013.04.15 08:50	0	0
1413877314031965	连续加班十天都到晚上十点钟，从招生部的员工的身上看到了国企的文化、氛围、精神，感谢你们！同时更要感谢的是大家对公交驾校的认可。我们将一如既往的抓管理，实实在在的教您驾车技术。为首都大交通昨贡献！ 。	2012.02.19 22:38	1	0
1413882189098716	一位 CEO发现下属描述公司并不一致的时候，他决定统一信息，设计了一张卡片，上面有四个问题和答案，做了全公司的员工培训，确保每个人都理解并解释：1）我们公司是做什么的？2）我们的产品为客户解决什么问题？3）我们有什么成功的客户故事？4）我们和竞争对手差别在哪里？ 。 转发理由:	2011.03.31 08:33	0	0
141388365643069	再也不想去看棒球了，无聊至极，大中午居然还有这么多人看。 。 转发理由:美国人民的业余生活太匮乏了，这样看比赛完全是“锄禾日当午汗滴禾下土”的感觉。恩，要向他们输出一下酒文化 。	2014.10.12 12:11	0	0
1413883773307919	陈哲 易葳-和 谐 宁 波-http://t.cn/zlBtuDN 。 转发理由:回复@易葳Vivi:好像是2007年的录音，你唱得很棒！	2012.12.12 11:34	0	0
1413880951778533	今天看到辰东下出租车的时候就想追。。然后一紧张突然想不起来他叫什么了，还好后来弥补了一下遗憾。。。（其实你挺上相的。。）@辰东 。 转发理由:P掉右男	2013.11.05 20:16	0	0
141388384702918	唉……孩子都是好孩子，老婆不行。贪官都是在给老婆（偶有二奶）打工，官贪不贪，很大程度上取决于老婆。少有男人不爱权，少有女人不爱钱。 (评论给 反腐，要号子更要笼子_时政评议_大连新闻网 http://t.cn/zQGXR7n ) 。	2013.07.18 09:24	1	0
14138834765212	在长沙机场，我们看到除正常的安检口及头等舱安检口外，还看到一个十分扎眼的VlP政务贵宾安检通道。机场是公用设施，利用公共资源，设置特殊通道，国内外实属罕见，不知什么人敢走这条通道？目前全国正开展群众路线教育实践活动，期待这种脱离群众的官僚设施，不要暴露在光天化日之下。 。	2014.07.23 17:10	1	0
1413881828265793	在日本没有看上春晚，今年春晚好看吗？ 。 转发理由:别这样，过两天我来看你。	2011.02.02 22:45	0	0
1413883656430620	人，生而破碎；你我，要彼此修复。用你的爱治疗我躯体上的鲁莽与轻率。用我的热情帮你抵抗心脏里的绝望与虚无。又或者说，你与我是互相啮合的齿轮，一起计算时间，把光阴测量。 。	2013.10.06 11:11	1	0
1413876944269575	第一场雪、钱学森病逝、陈琳跳楼… 。	2009.11.02 09:30	1	0
141388137953316	我刚更新了#微博客户端冬季版#，1.信息流新增地点卡片；2.新增悄悄关注分组； 3.增加发给我的定向微博分组；4.全新广场：支持综合搜索，增加应用管理；5.会员支持微博置顶哦！6.支持Android 4.2系统 下载地址：http://t.cn/zjJh0q9 。	2012.12.15 11:24	1	0
1413881442426341	为何中国毒食毒奶屡禁不绝？因为无法无天，不法商人草菅人命，良心被狗吃了，没有广告，哪有销量，毒奶粉都冲着中国宝宝而来，杨澜不是女首富吗，也是母亲也有孩子，要孩子命的广告也敢接？南山婴幼儿奶粉中致癌黄曲霉素M1严重超标证据确凿，亚华乳业已承诺召回产品，不揭露不坐牢不重罚不足以平民愤！ 。 转发理由:别吃？[汗]孩子吃？[浮云][泪]	2012.09.03 00:18	0	0
1413882189098705	小雨如约而至，虽然没有雾气缭绕，但烟雨濛濛的月亮湾不枉我一早赶过来。冷得我要流鼻涕了都[生病] 。 转发理由:漂亮，水墨影像	2011.04.03 11:21	0	0
1413876944253365	我正在玩#数独sudoku# (来自 @手机微游戏) http://t.cn/zWRjEc1 。	2012.10.19 23:56	1	0
1413881063041338	一位美国教授考察中国后的感叹：中国人活得太累，他们的人生只有两个词组：成功和拼搏。我很奇怪，他们连快乐都感受不到，却想追求幸福。普通中国百姓，的确没幸福也少性福。另：小学到大学，忙着各种考试；毕业后忙着结婚；结婚后忙着生孩子养孩子；退休后给孩子看孩子……如此活着而已…… 。 转发理由:国人现状，深感悲哀!	2011.04.27 22:56	0	0
1413881063041157	【中国的“戈培尔”】 此人是谁？清华大学新闻传播学院副院长李希光！因何出名？他有两个“建议”。一、人大应立法禁止网络匿名发表自己的言论；二、建议人大立法禁止个人自由思维，对个人思维立法干涉！【如此舔沟，嘴上会长痔疮的， 此类分子，去死吧 】 。	2011.08.28 02:32	1	0
1413883656430420	冯小刚说“审查太严了就会催生创作意图的投机心理。因为创作者在写一个作品之前，他脑袋上先悬了一把剑，每个作品都有可能枪毙，他就不会投入他的全部心血写这个作品。我为什么几个月的时间费这么大劲，还最后被毙了。怎么办呢？他就开始投机，找最能够安全通过的东西来写。 我在:[位置]建国西路 。 转发理由:《马嘶岭血案》有经典性，写得极牛逼。	2014.02.19 11:24	0	0
1413877314031867	妈，我渴了 。妈，我饿了。妈，我那 衣服呢？妈，买好吃的了吗？。。。。而跟我爸 就一句话，爸，我妈呢？ 。 转发理由:	2012.03.17 06:57	0	0
1413883847029107	有市民反映，福佳大化PX生产装置至今仍在运行。经信委相关负责人表示，福佳大化是大型石化企业，停产是一项涉及安全环保技术工艺组织实施等诸多方面的系统工程，从停车准备到降低负荷停止投料、分装置停车到全系统停车，及停车后的物料和残留物收集处理需作出详细周密的计划安排。http://t.cn/anWySw 。 转发理由:程军好友是学化工的，她也说，这种企业停产是需要一段时间的。	2011.08.20 08:47	0	0
1413881828266857	奔驰125年庆典。据说这就是世界上最早的机动车。 。	2011.01.15 16:12	1	0
1413883773276327	#泰国华人头条# 近期大量中国人涌进泰国旅游，在给泰国带来大量外汇的同时中国旅客没有礼貌、喜欢在公共场合插队、抽烟、大声叫嚷等劣习也引起不少泰国人反感，除了近日普吉岛某著名餐厅公开挂牌不接待中国顾客之外，近日又发生中国旅客在出租车上抽烟和拍打司机的头而被愤怒的司机赶下车的丑闻。 。 转发理由:国人的悲哀，丢人丢到泰国了！	2013.08.14 20:50	0	0
1413877143943691	昨天，略去。今天，珍惜。明天，争取。对的，坚持。错的，放弃。 。 转发理由:应该是：错的，经验，释怀。	2012.06.01 10:13	0	0
1413883656430449	集权是艺术的敌人，但民主未必是艺术的朋友。平庸的恶，几乎不可避免。 。	2014.02.02 21:43	1	0
1413881442426153	我发了张有声照片，快来听一下>>> http://t.cn/zY3mbaQ 。	2013.03.12 11:11	1	0
1413883222160135	明天启程去莫斯科，准备回家啦！ 。	2010.07.28 01:02	1	0
1413877927505652	第一财经《唐骏来了》——《盛大私有化：“退”一步海阔天空》重播时间：周六（11月10日） 20：20 <东方财经>；周日（11月11日） 13：30 <第一财经>；22：00 <宁夏卫视> 。 转发理由:做一家好公司很难，做一家上市公司更难，做一家好的上市公司难上加难。——《唐骏来了——盛大私有化》	2012.11.09 10:53	0	0
1413881680780232	http://t.cn/RvMe4f4 还记得欧文主演的篮球短片《德鲁大叔》吗？这一次墨西哥百货公司为世界杯预热，聘请法国花式足球大神Sean Garnier乔装成老头混进街头。[c坏笑] 。 转发理由:扫地僧	2014.07.06 20:04	0	0
14138775553571019	军人王皓，帅气中透着坚毅! 。	2013.12.21 14:37	1	0
1413878088488849	仅仅靠惯性，还能扛多久。今年想做的事儿，一件没开始。很有可能又是哗一下，又一年过了。 。 转发理由:时不我待啊，人民都在盼望着呢???	2013.04.13 20:42	0	0
1413882969107473	音乐界力挺百度？滚石唱片等企业表示无论百度音乐上的正版还是盗版歌曲，百度都按播放和下载次数为唱片公司埋单，所以无论是正版授权或者非授权链接提供的歌曲，唱片公司都能获得版权回报。http://t.cn/hBYmq4 。 转发理由:无 赞[0] 转发[10] 评论[6] 收藏 2011-04-06 17:58:43 来自微博 weibo.com	2011.04.06 17:58	0	0
1413882969107645	年会终于忙完了，很多人发来短信对这次活动很赞，前期的辛苦没有白费。终于可以去医院陪女儿打吊针了，早上还是很早起来，一天折腾下来，精疲力尽。很想好好歇歇！ 。	2010.01.17 22:15	1	0
1413877314031154	西湖美景、楼外楼美食，故地重游 。	2013.06.16 13:32	1	0
141388182826250	来自微博监控大厅：冲过峰值后的喜悦。同学们辛苦了！[威武][good] 。 转发理由:[good]	2014.03.03 00:42	0	0
1413883476521577	央视节目结束了'但我们通过媒体来推动冷链市场发展的工作才刚刚开始！ 。 转发理由:发现问题是解决问题的前提。行业内企业共同努力，协同作战。	2012.09.09 07:33	0	0
1413877314031756	为配合世界公园场站搬迁，自5月5日首车起，959路、981路延长至公交驾校，双向增设葆台路、小葆台村、芦花路、公交驾校共4对停靠站，营业时间及票制维持现状不变。 。 转发理由:给力！	2012.05.03 23:13	0	0
1413878088472134	俗话说＂是骡子是马，拉出来蹓蹓＂。证明自己伟光正的最好办法就是允许他人拥有同等的法律地位公开的进行竞争。 。 转发理由:！	2014.08.17 07:58	0	0
1413881680780439	听说广州37.2在滨江东新开的“银月”法越餐厅，微博是@37degree2美食 ，以前对37。2印象还不错，刚才第一次去吃椰子海鲜饭就在饭里吃出个烟头！大堂经理过来说那个菜免单，其他的菜九折[怒]，这会等待处理中 。 转发理由:回复@大城小Cindy:我第二天确实腹泻了	2013.11.03 19:24	0	0
1413883350747338	抱歉，此微博已被删除。查看帮助：http://t.cn/8sYl7Qb 。 转发理由:哥们儿你没懂我的意思……不过也好。	2013.04.25 22:08	0	0
1413877814110792	风声车声CALL客声声声入耳，一手二手一二手手手出数。若平时没有1手项目的日子，每间店铺都能有CALL一手客的气氛，何愁木有业绩。如何能将同事们CALL一手客的热情延续，店铺内时刻都是打仗的气氛，有神马好方法呢？ 。 转发理由:花都、同和、白云大道，一定再收获硕果累累！明天，我们相约一起，鼓掌祝捷吧！加油。[鼓掌]	2011.08.26 20:49	0	0
1413881285519393	我刚刚抢到了江湖中七种优惠之首的卡券“会议组合4杯拿铁咖啡兑换劵”，哈哈哈~哈哈哈哈~！来点击看看吧，地址： 【新浪咖啡吧】 会议组合4杯拿铁咖啡兑换劵 。	2014.08.02 18:04	1	0
1413882434414336	关于个人在群体中的表现，记录几条。1，表现出更为明显的从众心理，表现出如教条、偏执、人多势重不可战胜、责任意识的放弃。2，约束个人的道德和社会机制在狂热的群体中失去效力。 。	2010.12.26 15:17	1	0
1413881680780644	此时，广州 。	2013.06.29 18:47	1	0
1413881770372374	#微播间#【农业部等五部门开展集中清查收缴"瘦肉精"和含"瘦肉精"饲料行动】在国务院食品安全办的统一部署下，农业部、公安部、工业和信息化部、国家工商总局和国家食品药品监管局联合印发《通知》决定集中开展为期两个月的"瘦肉精"和含"瘦肉精"饲料清查收缴行动，防止产生新的危害。http://t.cn/Sfqx8u 。 转发理由:瘦肉精问题似乎治理难度越来越大，有两个问题不容忽视，一是某安全标准的滞后性，即从瘦肉精开始用于饲料后一段时间的长期放纵，等到一发不可收拾了才开始治理，导致管理成本不断加大，养殖户与监管部门之间的猫鼠游戏最终演变成势均力敌的博弈；其二是因为利益关系，在瘦肉精使用上形成的产业链条涉及	2011.12.22 09:18	0	0
1413881285519966	今日北京11月27日07时30分发布大风蓝色预警，大风起兮云飞扬，安得猛士兮走四方！刮风任何时候都要防，不防不行！你想想，你带着老婆，出了城，吃着火锅还唱着歌，突然就狂风大作了！所以没有刮风的日子，才是好日子！（来自 @天气通 免费下载http://t.cn/zYaipUu） 。	2013.11.27 20:10	1	0
1413883086632145	一个痛心的消息：沈阳市政府因城市规划打算拆除市内唯一的正教堂，建于1914年的救世主堂，该教堂是为纪念日俄战争中牺牲的俄国战士而修建的文化纪念碑，全世界再也找不到一个这样的教堂。如此行径将使人们忘记历史，并严重影响来之不易的中俄两国友好关系。同时沈阳的信徒还期盼此堂早日恢复宗教用途。 。 转发理由:别拆，让孩子们世世代代记住。	2014.10.10 09:54	0	0
1413883929290579	【控烟新规实施首日 15部门全城突查 11烟民吃罚单】昨日是控烟新规实施首日，触犯者将被就地开罚50元。酒楼、网吧、KTV……广州市区大部分公共场所都张贴了禁烟标志，当部分违规者面对突如其来的处罚时，表现出强烈的抵抗情绪，甚至出现暴力阻挠媒体拍摄行为。http://t.cn/zWrIWDZ 。 转发理由: @Ins谢英涛 @INS_Roger 小心啦~	2012.09.02 12:46	0	0
1413883476521798	【中国十大艳遇之地】1．重庆，十步一美女；2．成都，今夜你将谁遗忘；3．丽江，一场绝美故事的开始；4．上海，夜上海；5．阳朔，山水都是恋爱的感觉；6．杭州，最美的遇见；7．泸沽湖，神秘风情；8．三亚，阳光、沙滩、海浪；9．哈尔滨，“东方小巴黎”的热烈和浪漫；10．川藏公路，情到深处也快跑。 。 转发理由:明天开始旅行，情到深处也快跑。	2012.07.01 07:53	0	0
1413883929290600	【谁偷走了你的睡眠？】“小偷”之一可能就是你心爱的iPad或iPhone。美国睡眠专家指出，在睡觉前玩弄电子设备会严重影响人们睡眠：如看新闻或玩游戏会使大脑更活跃，难以入睡；而屏幕光线会抑制人体分泌褪黑素，这是种调节睡眠的激素。缺乏睡眠的坏处不用多说了，克制一下吧。 。 转发理由: @谢英凯thomas	2012.08.29 17:00	0	0
141388106304181	抑郁症的10种认知错误 http://t.cn/zOC1BfS @mark 。	2012.04.12 02:58	1	0
